player_id,level,is_completed,prize
vivacious-carriage296,Level 21,True,Rare Prize
quixotic-canvas507,Level 10,True,Common Prize
vivacious-apparatus43,Level 24,False,Rare Prize
quixotic-dirt254,Level 2,False,Common Prize
witty-apparatus620,Level 29,False,Rare Prize
responsible-carriage673,Level 6,True,Common Prize
hollow-direction32,Level 18,True,Common Prize
sudden-channel656,Level 15,False,Common Prize
past-chess681,Level 18,True,Common Prize
glorious-bead746,Level 25,True,Rare Prize
hollow-direction32,Level 28,False,Common Prize
wistful-celery592,Level 1,True,Rare Prize
redundant-ball989,Level 29,True,Rare Prize
wretched-direction504,Level 18,False,Common Prize
aberrant-canvas533,Level 27,False,Rare Prize
salty-canvas940,Level 17,False,Common Prize
shocking-craft230,Level 24,True,Rare Prize
quixotic-cast184,Level 13,True,Rare Prize
stupendous-canvas458,Level 18,False,Common Prize
redundant-ball989,Level 24,True,Rare Prize
volatile-building910,Level 3,False,Common Prize
glorious-cheese21,Level 27,False,Rare Prize
wistful-apparatus615,Level 10,True,Common Prize
tall-cart745,Level 14,True,Rare Prize
quixotic-current580,Level 13,True,Rare Prize
plastic-afterthought250,Level 5,False,Common Prize
tall-cup442,Level 15,True,Common Prize
incandescent-direction272,Level 5,True,Common Prize
redundant-bead6,Level 9,True,Rare Prize
wary-building641,Level 8,True,Common Prize
volatile-dirt33,Level 16,True,Common Prize
salty-camera996,Level 27,True,Rare Prize
wistful-celery592,Level 27,True,Rare Prize
well-off-cast200,Level 18,False,Common Prize
shocking-bead400,Level 29,False,Rare Prize
past-bottle13,Level 20,True,Rare Prize
hollow-attack603,Level 27,False,Rare Prize
stupendous-education796,Level 1,False,Rare Prize
wistful-apparatus615,Level 18,True,Common Prize
vivacious-cattle71,Level 22,False,Rare Prize
salty-bottle251,Level 18,True,Common Prize
responsible-advice44,Level 20,False,Rare Prize
vivacious-cattle71,Level 8,True,Common Prize
quixotic-dirt254,Level 18,False,Common Prize
sore-camera90,Level 5,False,Common Prize
glib-cart729,Level 6,False,Common Prize
wistful-apparatus615,Level 10,False,Common Prize
fierce-advice731,Level 13,False,Rare Prize
glorious-education687,Level 28,True,Common Prize
well-off-cast200,Level 26,True,Rare Prize
tall-cup865,Level 20,True,Rare Prize
zealous-apparatus778,Level 29,False,Rare Prize
stupendous-cheese652,Level 24,False,Rare Prize
salty-cable494,Level 13,False,Rare Prize
bent-bead896,Level 20,True,Rare Prize
stupendous-current947,Level 12,True,Rare Prize
past-damage236,Level 30,True,Legendary Prize
fierce-advice731,Level 10,False,Common Prize
wonderful-advice544,Level 26,True,Rare Prize
vivacious-apparatus43,Level 18,False,Common Prize
volatile-dust970,Level 10,True,Common Prize
zealous-apparatus778,Level 9,True,Rare Prize
plastic-damage514,Level 5,False,Common Prize
responsible-development200,Level 26,False,Rare Prize
hollow-development818,Level 20,True,Rare Prize
quixotic-deer985,Level 15,True,Common Prize
wistful-celery592,Level 24,True,Rare Prize
plastic-dinner508,Level 2,False,Common Prize
wistful-apparatus615,Level 2,False,Common Prize
responsible-carriage673,Level 18,False,Common Prize
zealous-channel118,Level 27,True,Rare Prize
glib-cart729,Level 23,False,Common Prize
aberrant-deer94,Level 3,False,Common Prize
witty-apparatus620,Level 5,True,Common Prize
quixotic-cheese223,Level 13,False,Rare Prize
vivacious-advice329,Level 11,True,Common Prize
salty-camera996,Level 5,True,Common Prize
wary-attack73,Level 12,True,Rare Prize
aberrant-afterthought151,Level 19,False,Legendary Prize
responsible-advice940,Level 11,True,Common Prize
fierce-channel356,Level 28,True,Common Prize
wistful-apparatus615,Level 1,False,Rare Prize
plastic-dinner508,Level 18,True,Common Prize
aberrant-cabbage504,Level 20,True,Rare Prize
well-off-cast200,Level 16,True,Common Prize
glorious-education927,Level 23,True,Common Prize
aberrant-credit283,Level 2,False,Common Prize
glib-ball394,Level 4,False,Common Prize
quixotic-canvas507,Level 20,True,Rare Prize
sudden-channel656,Level 11,False,Common Prize
wary-direction54,Level 10,True,Common Prize
bent-calculator500,Level 15,False,Common Prize
sudden-channel656,Level 24,True,Rare Prize
sudden-building244,Level 14,False,Rare Prize
plastic-apparatus841,Level 3,True,Common Prize
quixotic-canvas507,Level 18,False,Common Prize
wistful-credit36,Level 7,True,Rare Prize
shocking-craft230,Level 17,True,Common Prize
wretched-cart637,Level 21,False,Rare Prize
hollow-bait769,Level 28,False,Common Prize
redundant-direction341,Level 13,True,Rare Prize
vivacious-attack680,Level 25,True,Rare Prize
volatile-discussion917,Level 22,False,Rare Prize
shocking-cast106,Level 15,False,Common Prize
wistful-advice169,Level 5,False,Common Prize
wary-direction54,Level 29,False,Rare Prize
hollow-craft478,Level 30,False,Legendary Prize
glorious-cheese21,Level 3,False,Common Prize
hollow-bait769,Level 22,True,Rare Prize
well-off-afterthought469,Level 2,False,Common Prize
vivacious-advice329,Level 3,False,Common Prize
salty-camera996,Level 3,False,Common Prize
glib-air1,Level 28,False,Common Prize
incandescent-account865,Level 2,False,Common Prize
hollow-afterthought131,Level 19,False,Legendary Prize
hollow-canvas378,Level 12,True,Rare Prize
wistful-development755,Level 16,False,Common Prize
glib-ball394,Level 4,True,Common Prize
sudden-building244,Level 7,False,Rare Prize
sudden-building244,Level 2,False,Common Prize
salty-cricket638,Level 24,True,Rare Prize
responsible-development200,Level 8,False,Common Prize
aberrant-current175,Level 24,False,Rare Prize
glorious-development98,Level 9,False,Rare Prize
fierce-advice731,Level 26,True,Rare Prize
wary-attack73,Level 14,False,Rare Prize
responsible-advice940,Level 25,False,Rare Prize
aberrant-cabbage504,Level 3,True,Common Prize
glorious-education927,Level 30,True,Legendary Prize
volatile-discussion917,Level 16,False,Common Prize
sore-answer311,Level 17,True,Common Prize
responsible-education132,Level 2,True,Common Prize
redundant-direction341,Level 12,True,Rare Prize
aberrant-afterthought151,Level 10,True,Common Prize
hollow-bottle150,Level 7,True,Rare Prize
fierce-carriage85,Level 15,True,Common Prize
shocking-cabbage542,Level 11,False,Common Prize
shocking-dirt958,Level 13,True,Rare Prize
wonderful-bait44,Level 18,False,Common Prize
sudden-building244,Level 9,True,Rare Prize
witty-apparatus559,Level 5,False,Common Prize
vivacious-bait536,Level 14,True,Rare Prize
bent-credit188,Level 13,False,Rare Prize
glorious-dust939,Level 12,False,Rare Prize
witty-apparatus620,Level 8,False,Common Prize
glib-cart729,Level 18,True,Common Prize
glorious-cheese21,Level 5,False,Common Prize
glorious-damage921,Level 8,True,Common Prize
sudden-education415,Level 14,False,Rare Prize
stupendous-dust197,Level 6,False,Common Prize
salty-cricket638,Level 26,False,Rare Prize
glib-direction906,Level 29,False,Rare Prize
volatile-discussion917,Level 19,True,Legendary Prize
sudden-building244,Level 10,True,Common Prize
sudden-dirt300,Level 14,False,Rare Prize
volatile-bead344,Level 30,False,Legendary Prize
quixotic-cheese223,Level 23,True,Common Prize
past-damage236,Level 2,False,Common Prize
well-off-camera620,Level 14,True,Rare Prize
incandescent-attack565,Level 15,True,Common Prize
plastic-dinner508,Level 18,False,Common Prize
hollow-canvas378,Level 16,True,Common Prize
zealous-cabbage77,Level 27,False,Rare Prize
wary-building641,Level 30,True,Legendary Prize
glorious-dust939,Level 22,False,Rare Prize
wary-current657,Level 15,True,Common Prize
glorious-damage921,Level 2,True,Common Prize
glib-cart503,Level 9,True,Rare Prize
stupendous-cheese652,Level 15,False,Common Prize
shocking-chess994,Level 27,True,Rare Prize
responsible-ball650,Level 23,True,Common Prize
volatile-dust970,Level 25,True,Rare Prize
quixotic-cart363,Level 28,False,Common Prize
salty-cast115,Level 11,False,Common Prize
quixotic-bottle689,Level 10,False,Common Prize
bent-calculator500,Level 21,True,Rare Prize
responsible-carriage673,Level 30,False,Legendary Prize
glorious-dinner437,Level 5,False,Common Prize
hollow-bait769,Level 13,True,Rare Prize
glib-cart503,Level 9,True,Rare Prize
stupendous-afterthought796,Level 18,False,Common Prize
witty-cast223,Level 27,True,Rare Prize
quixotic-dirt254,Level 1,True,Rare Prize
hollow-air854,Level 22,True,Rare Prize
aberrant-canvas533,Level 14,False,Rare Prize
wistful-celery380,Level 17,False,Common Prize
glorious-damage921,Level 23,True,Common Prize
vivacious-deer962,Level 3,False,Common Prize
sudden-canvas472,Level 15,False,Common Prize
fierce-channel356,Level 19,False,Legendary Prize
aberrant-deer94,Level 11,False,Common Prize
witty-cast223,Level 21,False,Rare Prize
incandescent-canvas721,Level 30,True,Legendary Prize
glib-direction906,Level 11,False,Common Prize
shocking-craft230,Level 21,False,Rare Prize
incandescent-direction272,Level 11,True,Common Prize
incandescent-direction272,Level 15,False,Common Prize
wary-current77,Level 2,True,Common Prize
vivacious-advice329,Level 15,True,Common Prize
quixotic-cart363,Level 15,False,Common Prize
incandescent-direction272,Level 24,True,Rare Prize
hollow-air854,Level 25,False,Rare Prize
quixotic-cart363,Level 4,True,Common Prize
salty-bait99,Level 15,False,Common Prize
wistful-development755,Level 12,True,Rare Prize
wary-art863,Level 14,False,Rare Prize
sore-carriage679,Level 22,True,Rare Prize
shocking-dirt958,Level 19,True,Legendary Prize
hollow-direction32,Level 30,False,Legendary Prize
well-off-camera620,Level 17,False,Common Prize
wary-credit390,Level 23,False,Common Prize
fierce-carriage85,Level 6,False,Common Prize
wary-direction54,Level 21,False,Rare Prize
plastic-answer911,Level 29,False,Rare Prize
incandescent-account865,Level 11,False,Common Prize
vivacious-carriage296,Level 2,False,Common Prize
salty-canvas940,Level 23,False,Common Prize
quixotic-current580,Level 22,True,Rare Prize
responsible-carriage673,Level 14,False,Rare Prize
glorious-education687,Level 21,True,Rare Prize
curious-advice25,Level 11,True,Common Prize
wistful-development755,Level 18,False,Common Prize
tall-bait330,Level 12,True,Rare Prize
incandescent-account865,Level 17,False,Common Prize
glib-direction906,Level 18,False,Common Prize
shocking-dirt958,Level 6,True,Common Prize
hollow-discussion316,Level 14,True,Rare Prize
vivacious-deer925,Level 16,True,Common Prize
aberrant-canvas533,Level 27,False,Rare Prize
well-off-afterthought469,Level 14,True,Rare Prize
salty-bait960,Level 7,False,Rare Prize
wretched-direction504,Level 3,False,Common Prize
wistful-credit36,Level 16,True,Common Prize
volatile-dust970,Level 20,True,Rare Prize
incandescent-cast378,Level 16,True,Common Prize
incandescent-air398,Level 10,True,Common Prize
shocking-cabbage542,Level 20,False,Rare Prize
wistful-advice169,Level 11,True,Common Prize
stupendous-afterthought796,Level 13,False,Rare Prize
shocking-dirt958,Level 13,False,Rare Prize
aberrant-canvas533,Level 7,False,Rare Prize
responsible-advice940,Level 23,False,Common Prize
wary-art863,Level 16,True,Common Prize
tense-current749,Level 17,True,Common Prize
sudden-channel656,Level 12,True,Rare Prize
hollow-deer227,Level 20,False,Rare Prize
vivacious-deer925,Level 22,True,Rare Prize
sore-answer311,Level 16,True,Common Prize
tense-current749,Level 14,True,Rare Prize
fierce-channel356,Level 21,True,Rare Prize
hollow-development818,Level 22,True,Rare Prize
plastic-dinner508,Level 30,True,Legendary Prize
stupendous-current947,Level 11,False,Common Prize
plastic-dinner508,Level 7,False,Rare Prize
glib-bottle405,Level 24,True,Rare Prize
stupendous-dust197,Level 23,False,Common Prize
tall-cup865,Level 29,True,Rare Prize
responsible-carriage673,Level 2,False,Common Prize
zealous-apparatus778,Level 14,True,Rare Prize
sudden-building244,Level 21,True,Rare Prize
sudden-building244,Level 9,False,Rare Prize
incandescent-air398,Level 25,False,Rare Prize
glib-cart729,Level 14,False,Rare Prize
salty-bait99,Level 11,False,Common Prize
aberrant-cattle337,Level 26,True,Rare Prize
witty-apparatus620,Level 16,False,Common Prize
well-off-cast200,Level 1,False,Rare Prize
zealous-answer832,Level 16,True,Common Prize
glib-cart503,Level 3,True,Common Prize
vivacious-advice329,Level 6,True,Common Prize
stupendous-canvas458,Level 6,False,Common Prize
zealous-direction22,Level 29,True,Rare Prize
salty-cast115,Level 29,True,Rare Prize
salty-bait99,Level 13,True,Rare Prize
quixotic-cart363,Level 18,False,Common Prize
vivacious-deer925,Level 16,True,Common Prize
plastic-afterthought250,Level 22,True,Rare Prize
wary-air779,Level 11,True,Common Prize
witty-apparatus559,Level 14,False,Rare Prize
incandescent-direction272,Level 8,True,Common Prize
sudden-dirt342,Level 22,True,Rare Prize
hollow-discussion316,Level 9,False,Rare Prize
hollow-dime829,Level 10,True,Common Prize
zealous-cabbage77,Level 18,True,Common Prize
wary-direction54,Level 25,False,Rare Prize
glorious-coat266,Level 8,True,Common Prize
sore-carriage679,Level 21,True,Rare Prize
vivacious-apparatus43,Level 12,True,Rare Prize
wistful-credit36,Level 28,False,Common Prize
incandescent-canvas721,Level 9,False,Rare Prize
zealous-channel118,Level 24,True,Rare Prize
wary-current657,Level 16,True,Common Prize
sudden-building244,Level 24,False,Rare Prize
zealous-channel118,Level 8,True,Common Prize
wary-air779,Level 27,True,Rare Prize
shocking-cast106,Level 26,True,Rare Prize
responsible-ball650,Level 6,True,Common Prize
tall-bead458,Level 1,True,Rare Prize
wistful-celery380,Level 11,False,Common Prize
redundant-cast954,Level 22,True,Rare Prize
redundant-cast954,Level 26,True,Rare Prize
well-off-cast200,Level 2,False,Common Prize
redundant-ball989,Level 8,True,Common Prize
vivacious-cup539,Level 25,False,Rare Prize
volatile-dust970,Level 19,False,Legendary Prize
wary-direction54,Level 2,False,Common Prize
hollow-attack603,Level 26,False,Rare Prize
shocking-cast106,Level 5,False,Common Prize
plastic-deer792,Level 27,True,Rare Prize
incandescent-development104,Level 29,False,Rare Prize
bent-credit123,Level 28,False,Common Prize
stupendous-dust197,Level 18,True,Common Prize
aberrant-credit283,Level 8,True,Common Prize
vivacious-attack680,Level 30,True,Legendary Prize
aberrant-afterthought151,Level 28,True,Common Prize
redundant-crook375,Level 20,False,Rare Prize
fierce-deer869,Level 3,True,Common Prize
responsible-dinner444,Level 17,True,Common Prize
shocking-dirt958,Level 13,True,Rare Prize
plastic-afterthought250,Level 3,False,Common Prize
wretched-direction504,Level 30,True,Legendary Prize
vivacious-attack680,Level 11,False,Common Prize
well-off-camera620,Level 27,True,Rare Prize
stupendous-education796,Level 10,False,Common Prize
glorious-development98,Level 20,True,Rare Prize
past-chess681,Level 10,True,Common Prize
volatile-dirt33,Level 5,True,Common Prize
shocking-development368,Level 18,False,Common Prize
glorious-education687,Level 17,True,Common Prize
fierce-deer869,Level 9,True,Rare Prize
zealous-apparatus778,Level 27,True,Rare Prize
hollow-cricket577,Level 6,False,Common Prize
hollow-air854,Level 20,True,Rare Prize
quixotic-cheese223,Level 28,False,Common Prize
wonderful-direction158,Level 12,False,Rare Prize
wary-direction54,Level 8,True,Common Prize
zealous-cabbage77,Level 28,True,Common Prize
past-damage236,Level 2,False,Common Prize
volatile-dirt33,Level 5,False,Common Prize
witty-apparatus620,Level 11,False,Common Prize
wary-credit390,Level 3,False,Common Prize
wistful-advice169,Level 27,False,Rare Prize
quixotic-deer985,Level 7,True,Rare Prize
incandescent-attack565,Level 18,True,Common Prize
bent-calculator500,Level 26,True,Rare Prize
hollow-current204,Level 26,True,Rare Prize
wonderful-direction158,Level 4,True,Common Prize
redundant-bottle116,Level 14,True,Rare Prize
quixotic-dirt254,Level 19,False,Legendary Prize
redundant-direction341,Level 9,True,Rare Prize
shocking-bead400,Level 27,True,Rare Prize
well-off-camera620,Level 17,False,Common Prize
wary-direction54,Level 29,True,Rare Prize
vivacious-deer962,Level 14,False,Rare Prize
plastic-dime484,Level 29,False,Rare Prize
sore-answer311,Level 19,True,Legendary Prize
hollow-dime537,Level 27,True,Rare Prize
curious-advice25,Level 1,True,Rare Prize
salty-bait99,Level 8,True,Common Prize
wistful-bait924,Level 18,False,Common Prize
aberrant-canvas533,Level 1,False,Rare Prize
wary-direction54,Level 4,False,Common Prize
fierce-carriage85,Level 20,True,Rare Prize
hollow-deer227,Level 30,True,Legendary Prize
wonderful-bait44,Level 10,True,Common Prize
responsible-ball650,Level 14,False,Rare Prize
stupendous-current947,Level 16,False,Common Prize
fierce-coat272,Level 5,False,Common Prize
incandescent-account865,Level 11,True,Common Prize
shocking-development368,Level 14,True,Rare Prize
plastic-damage514,Level 18,False,Common Prize
glorious-development98,Level 6,True,Common Prize
volatile-discussion917,Level 9,True,Rare Prize
sudden-building244,Level 21,False,Rare Prize
wary-current657,Level 1,True,Rare Prize
redundant-crook375,Level 22,False,Rare Prize
shocking-dirt958,Level 20,False,Rare Prize
zealous-channel118,Level 19,False,Legendary Prize
sore-camera90,Level 21,False,Rare Prize
sore-answer311,Level 1,True,Rare Prize
glorious-dirt898,Level 11,True,Common Prize
past-bottle13,Level 13,True,Rare Prize
incandescent-direction272,Level 27,False,Rare Prize
salty-bait99,Level 7,False,Rare Prize
witty-apparatus620,Level 24,True,Rare Prize
glib-cart729,Level 29,False,Rare Prize
quixotic-deer985,Level 13,False,Rare Prize
well-off-cup317,Level 23,False,Common Prize
salty-bait960,Level 15,True,Common Prize
redundant-camera167,Level 3,True,Common Prize
hollow-development818,Level 22,True,Rare Prize
redundant-bead6,Level 28,True,Common Prize
sore-art510,Level 24,False,Rare Prize
zealous-direction22,Level 21,False,Rare Prize
aberrant-afterthought151,Level 14,True,Rare Prize
well-off-cup317,Level 19,False,Legendary Prize
volatile-attack406,Level 28,True,Common Prize
incandescent-account865,Level 12,False,Rare Prize
witty-cast223,Level 19,False,Legendary Prize
wistful-development755,Level 6,True,Common Prize
stupendous-education796,Level 23,True,Common Prize
hollow-bottle150,Level 27,False,Rare Prize
zealous-cabbage77,Level 28,True,Common Prize
vivacious-air780,Level 4,False,Common Prize
sudden-building244,Level 28,True,Common Prize
volatile-bead344,Level 2,False,Common Prize
glib-ball394,Level 22,True,Rare Prize
stupendous-canvas458,Level 15,True,Common Prize
stupendous-direction447,Level 27,False,Rare Prize
wary-building641,Level 30,True,Legendary Prize
vivacious-cup539,Level 3,True,Common Prize
quixotic-canvas507,Level 7,True,Rare Prize
curious-advice25,Level 22,True,Rare Prize
glorious-dirt898,Level 18,False,Common Prize
vivacious-deer962,Level 28,True,Common Prize
stupendous-dust197,Level 1,True,Rare Prize
responsible-carriage673,Level 7,False,Rare Prize
incandescent-development104,Level 25,False,Rare Prize
redundant-direction341,Level 26,False,Rare Prize
stupendous-ball306,Level 14,True,Rare Prize
volatile-dust970,Level 6,False,Common Prize
hollow-attack603,Level 8,True,Common Prize
hollow-direction32,Level 25,True,Rare Prize
well-off-cup317,Level 12,True,Rare Prize
glorious-dinner437,Level 28,True,Common Prize
redundant-credit74,Level 9,False,Rare Prize
bent-calculator500,Level 22,False,Rare Prize
volatile-bead344,Level 3,False,Common Prize
hollow-cricket577,Level 27,False,Rare Prize
stupendous-dust197,Level 24,False,Rare Prize
past-bottle13,Level 11,True,Common Prize
wistful-advice169,Level 28,False,Common Prize
salty-canvas940,Level 12,True,Rare Prize
redundant-crook375,Level 4,False,Common Prize
bent-credit123,Level 12,True,Rare Prize
vivacious-bait536,Level 11,False,Common Prize
hollow-air854,Level 18,False,Common Prize
past-damage236,Level 11,True,Common Prize
vivacious-attack680,Level 30,True,Legendary Prize
incandescent-attack565,Level 24,True,Rare Prize
wary-art863,Level 5,True,Common Prize
past-coat945,Level 14,False,Rare Prize
salty-camera996,Level 17,True,Common Prize
hollow-development818,Level 21,False,Rare Prize
incandescent-air398,Level 21,False,Rare Prize
redundant-bottle116,Level 3,False,Common Prize
quixotic-bottle689,Level 2,True,Common Prize
aberrant-credit633,Level 13,False,Rare Prize
aberrant-carriage344,Level 26,False,Rare Prize
wretched-cart637,Level 8,True,Common Prize
sore-answer311,Level 10,False,Common Prize
redundant-cast954,Level 18,False,Common Prize
incandescent-cast378,Level 20,True,Rare Prize
aberrant-afterthought151,Level 20,False,Rare Prize
aberrant-credit283,Level 14,False,Rare Prize
stupendous-education369,Level 14,False,Rare Prize
hollow-dime537,Level 25,False,Rare Prize
redundant-crook375,Level 19,True,Legendary Prize
responsible-development185,Level 30,True,Legendary Prize
redundant-credit74,Level 24,False,Rare Prize
witty-apparatus620,Level 2,True,Common Prize
vivacious-deer925,Level 27,False,Rare Prize
bent-calculator500,Level 18,False,Common Prize
bent-bead896,Level 3,False,Common Prize
vivacious-deer962,Level 16,False,Common Prize
salty-camera996,Level 1,False,Rare Prize
salty-camera996,Level 4,False,Common Prize
wary-current77,Level 22,True,Rare Prize
quixotic-cheese223,Level 8,True,Common Prize
wonderful-bait44,Level 25,False,Rare Prize
aberrant-afterthought151,Level 1,True,Rare Prize
past-damage236,Level 18,False,Common Prize
shocking-bead400,Level 14,False,Rare Prize
wistful-celery592,Level 15,False,Common Prize
glorious-bead746,Level 27,False,Rare Prize
hollow-channel522,Level 22,False,Rare Prize
redundant-direction341,Level 27,False,Rare Prize
stupendous-afterthought796,Level 11,False,Common Prize
hollow-craft478,Level 25,False,Rare Prize
glorious-education687,Level 7,False,Rare Prize
hollow-canvas378,Level 8,False,Common Prize
bent-bead896,Level 15,False,Common Prize
aberrant-cabbage504,Level 15,False,Common Prize
sore-carriage679,Level 17,True,Common Prize
bent-credit188,Level 3,False,Common Prize
wary-cattle953,Level 2,False,Common Prize
vivacious-advice329,Level 25,False,Rare Prize
sudden-building244,Level 24,True,Rare Prize
responsible-development185,Level 25,False,Rare Prize
quixotic-dirt254,Level 18,False,Common Prize
hollow-channel522,Level 5,True,Common Prize
responsible-advice940,Level 25,False,Rare Prize
aberrant-attack550,Level 2,False,Common Prize
hollow-bottle150,Level 29,False,Rare Prize
salty-cricket638,Level 30,False,Legendary Prize
responsible-advice44,Level 29,False,Rare Prize
wary-attack73,Level 23,False,Common Prize
hollow-chess205,Level 8,False,Common Prize
plastic-damage514,Level 7,True,Rare Prize
bent-afterthought36,Level 26,False,Rare Prize
wary-art863,Level 1,False,Rare Prize
stupendous-current947,Level 18,False,Common Prize
salty-bait960,Level 16,True,Common Prize
responsible-education132,Level 1,False,Rare Prize
sudden-canvas472,Level 2,False,Common Prize
tall-calculator104,Level 15,False,Common Prize
aberrant-afterthought151,Level 12,False,Rare Prize
plastic-deer792,Level 25,False,Rare Prize
volatile-bead344,Level 10,True,Common Prize
sudden-dirt300,Level 8,True,Common Prize
glib-air1,Level 9,False,Rare Prize
salty-current401,Level 25,True,Rare Prize
glorious-damage921,Level 28,True,Common Prize
quixotic-dirt254,Level 6,True,Common Prize
sore-art510,Level 19,True,Legendary Prize
glib-cart729,Level 27,False,Rare Prize
wary-direction54,Level 8,True,Common Prize
incandescent-cast378,Level 23,False,Common Prize
witty-cast223,Level 3,True,Common Prize
curious-advice25,Level 5,True,Common Prize
hollow-craft478,Level 21,False,Rare Prize
incandescent-account865,Level 17,True,Common Prize
responsible-ball650,Level 3,False,Common Prize
wistful-apparatus615,Level 11,True,Common Prize
wistful-development755,Level 22,False,Rare Prize
stupendous-cheese652,Level 29,False,Rare Prize
tall-calculator104,Level 27,True,Rare Prize
hollow-chess205,Level 24,True,Rare Prize
wistful-canvas589,Level 30,False,Legendary Prize
redundant-camera167,Level 17,True,Common Prize
zealous-channel118,Level 21,True,Rare Prize
stupendous-afterthought796,Level 24,True,Rare Prize
plastic-dinner508,Level 16,True,Common Prize
zealous-channel118,Level 9,True,Rare Prize
glib-bottle405,Level 9,True,Rare Prize
salty-canvas940,Level 17,True,Common Prize
quixotic-bottle689,Level 21,False,Rare Prize
past-chess681,Level 30,False,Legendary Prize
tall-bead458,Level 2,True,Common Prize
wistful-celery380,Level 14,True,Rare Prize
wistful-canvas589,Level 17,True,Common Prize
incandescent-cast378,Level 3,False,Common Prize
sudden-education415,Level 17,True,Common Prize
plastic-dime484,Level 3,True,Common Prize
hollow-chess205,Level 9,True,Rare Prize
hollow-bottle150,Level 20,True,Rare Prize
volatile-cricket73,Level 28,True,Common Prize
plastic-dinner508,Level 17,True,Common Prize
shocking-craft230,Level 1,False,Rare Prize
shocking-craft230,Level 24,True,Rare Prize
vivacious-attack680,Level 21,True,Rare Prize
zealous-direction22,Level 7,False,Rare Prize
hollow-bottle150,Level 22,True,Rare Prize
incandescent-direction272,Level 12,False,Rare Prize
hollow-canvas378,Level 21,True,Rare Prize
wistful-celery380,Level 8,True,Common Prize
fierce-carriage85,Level 27,False,Rare Prize
glorious-dust939,Level 14,True,Rare Prize
wary-art863,Level 30,True,Legendary Prize
glorious-building422,Level 8,True,Common Prize
wistful-animal921,Level 24,False,Rare Prize
glorious-development98,Level 12,False,Rare Prize
incandescent-air398,Level 17,True,Common Prize
glorious-education927,Level 16,True,Common Prize
glorious-cheese21,Level 14,False,Rare Prize
wretched-cart637,Level 1,True,Rare Prize
aberrant-canvas533,Level 1,True,Rare Prize
redundant-crook375,Level 12,False,Rare Prize
hollow-direction32,Level 7,True,Rare Prize
incandescent-canvas721,Level 29,True,Rare Prize
hollow-development818,Level 22,True,Rare Prize
wary-current657,Level 26,False,Rare Prize
past-coat945,Level 29,True,Rare Prize
sudden-building244,Level 24,True,Rare Prize
wistful-canvas589,Level 4,True,Common Prize
wistful-bait924,Level 11,False,Common Prize
responsible-education541,Level 12,True,Rare Prize
glorious-education687,Level 8,False,Common Prize
plastic-damage514,Level 2,False,Common Prize
stupendous-dust197,Level 9,True,Rare Prize
responsible-carriage673,Level 12,True,Rare Prize
zealous-apparatus778,Level 15,True,Common Prize
wary-direction54,Level 12,True,Rare Prize
salty-bait960,Level 11,True,Common Prize
vivacious-attack680,Level 20,False,Rare Prize
plastic-answer911,Level 11,True,Common Prize
aberrant-credit283,Level 22,False,Rare Prize
wistful-credit36,Level 18,False,Common Prize
hollow-air854,Level 29,True,Rare Prize
hollow-deer227,Level 29,False,Rare Prize
salty-bait99,Level 21,True,Rare Prize
incandescent-cast378,Level 20,False,Rare Prize
stupendous-cheese652,Level 5,True,Common Prize
glib-direction906,Level 8,False,Common Prize
shocking-chess994,Level 10,True,Common Prize
hollow-craft478,Level 25,True,Rare Prize
volatile-dust970,Level 8,True,Common Prize
glorious-education687,Level 4,False,Common Prize
zealous-channel118,Level 18,False,Common Prize
plastic-apparatus841,Level 23,False,Common Prize
shocking-cabbage542,Level 27,False,Rare Prize
glib-direction906,Level 12,False,Rare Prize
redundant-direction341,Level 24,True,Rare Prize
sore-camera90,Level 14,False,Rare Prize
quixotic-cast184,Level 30,True,Legendary Prize
wonderful-bait44,Level 25,True,Rare Prize
wistful-bait463,Level 5,True,Common Prize
stupendous-afterthought796,Level 24,False,Rare Prize
responsible-development185,Level 25,True,Rare Prize
glorious-damage921,Level 14,False,Rare Prize
witty-cast223,Level 12,True,Rare Prize
plastic-afterthought250,Level 23,True,Common Prize
zealous-answer832,Level 4,True,Common Prize
hollow-afterthought131,Level 7,False,Rare Prize
wonderful-bait44,Level 10,True,Common Prize
vivacious-deer962,Level 1,True,Rare Prize
past-coat945,Level 21,False,Rare Prize
wary-air779,Level 12,False,Rare Prize
shocking-chess994,Level 1,False,Rare Prize
sudden-channel656,Level 5,True,Common Prize
zealous-channel118,Level 6,True,Common Prize
wary-art863,Level 21,False,Rare Prize
sore-bottle945,Level 20,True,Rare Prize
glorious-education927,Level 10,False,Common Prize
vivacious-deer925,Level 20,False,Rare Prize
sudden-bead438,Level 7,True,Rare Prize
quixotic-cart363,Level 11,False,Common Prize
volatile-cricket73,Level 14,False,Rare Prize
fierce-carriage85,Level 26,False,Rare Prize
glorious-dust939,Level 5,False,Common Prize
stupendous-ball306,Level 30,False,Legendary Prize
tall-bait330,Level 24,True,Rare Prize
volatile-dirt33,Level 14,False,Rare Prize
quixotic-cheese223,Level 29,True,Rare Prize
vivacious-deer925,Level 22,False,Rare Prize
glorious-cheese21,Level 2,False,Common Prize
vivacious-attack680,Level 24,True,Rare Prize
plastic-deer792,Level 2,True,Common Prize
shocking-bead400,Level 20,True,Rare Prize
responsible-carriage673,Level 6,True,Common Prize
hollow-afterthought131,Level 2,False,Common Prize
